DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
51902	252	1	2	1	1	9999	1991.49718646041
51902	252	1	3	4	2		1991.49718646041
51903	252	1	1	4	2		1050.17243961979
51903	252	1	2	1	1	9999	1050.17243961979
51903	252	1	3	1	1	9999	1050.17243961979
51907	252	1	1	5	99		1739.20343169341
51907	252	1	2	4	2		1739.20343169341
51907	252	1	3	1	99		1739.20343169341
51907	252	1	4	1	1	860000	1739.20343169341
51913	252	1	1	5	99		529.731060606057
51913	252	1	2	4	99		529.731060606057
51914	252	1	1	4	1	800000	529.731060606057
51914	252	1	2	4	2		529.731060606057
51916	252	1	1	1	1	1200000	1561.23376257589
51916	252	1	2	1	1	730000	1561.23376257589
51917	252	1	1	1	99		1162.11938886868
51917	252	1	2	4	2		1162.11938886868
51917	252	1	3	1	99		1162.11938886868
51917	252	1	4	3	2		1162.11938886868
51917	252	1	5	3	2		1162.11938886868
51918	252	1	1	4	2		1302.31476673835
51918	252	1	2	1	99		1302.31476673835
51918	252	1	4	6	99		1302.31476673835
51919	252	1	1	1	1	1000000	1422.85162758156
51919	252	1	2	1	99		1422.85162758156
51920	252	1	1	1	1	800000	1510.65987420919
51920	252	1	2	1	1	1200000	1510.65987420919
51920	252	1	3	2	2		1510.65987420919
51921	252	1	1	4	1	360000	1561.23376257589
51921	252	1	2	3	2		1561.23376257589
51923	252	1	1	1	1	700000	1594.68163969347
51924	252	1	1	1	99		1621.12410544406
51925	252	1	1	1	1	750000	1493.75173327003
51925	252	1	2	1	1	750000	1493.75173327003
51926	252	1	1	4	99		1335.76264385593
51926	252	1	2	5	2		1335.76264385593
51927	252	1	1	1	1	700000	1247.9543972283
51928	252	1	1	1	99		1335.76264385593
51928	252	1	2	6	99		1335.76264385593
51929	252	1	1	6	99		1158.33290772533
51929	252	1	2	4	99		1158.33290772533
51930	252	1	1	1	99		1473.42551594826
51931	252	1	1	1	99		1422.85162758156
51931	252	1	2	4	2		1422.85162758156
51932	252	1	1	1	99		1158.33290772533
51932	252	1	2	4	2		1158.33290772533
51933	252	1	1	1	99		1247.9543972283
51934	252	1	1	6	99		986.502895613418
51934	252	1	2	4	2		986.502895613418
51934	252	1	3	1	99		986.502895613418
51935	252	1	1	1	1	730000	1251.02161546965
51935	252	1	2	1	1	730000	1251.02161546965
51935	252	1	3	3	2		1251.02161546965
51936	252	1	1	1	99		1076.12438511639
51936	252	1	2	1	99		1076.12438511639
51937	252	1	1	1	99		1422.85162758156
51937	252	1	2	1	99		1422.85162758156
51938	252	1	1	1	99		1158.33290772533
51938	252	1	2	6	99		1158.33290772533
51939	252	1	1	6	1	1000000	1247.9543972283
51940	252	1	1	1	1	800000	836.166670692723
51940	252	1	2	4	2		836.166670692723
51940	252	1	3	3	2		836.166670692723
51948	252	1	1	1	1	1000000	1077.55045800409
51949	252	1	1	1	1	1000000	1189.92647473754
51949	252	1	2	4	2		1189.92647473754
51949	252	2	1	3	2		1189.92647473754
51949	252	2	2	2	2		1189.92647473754
51950	252	1	1	1	1	60000	1214.62310022883
51951	252	1	1	1	99		965.897882557236
51951	252	1	2	1	99		965.897882557236
51952	252	1	1	1	1	600000	1077.55045800409
51954	252	1	1	4	2		1519.98551981959
51954	252	1	2	1	1	730000	1519.98551981959
51957	252	1	1	1	99		1104.25111962376
51957	252	1	2	1	1	738000	1104.25111962376
51958	252	1	1	1	1	1000000	1104.25111962376
51958	252	1	2	1	1	2500000	1104.25111962376
51959	252	1	1	1	1	99999999	957.906305689691
51959	252	1	2	1	1	99999999	957.906305689691
51959	252	1	3	3	2		957.906305689691
51959	252	1	4	3	2		957.906305689691
51961	252	1	1	1	1	99999999	1151.15961539995
51962	252	1	1	1	99		903.482459300108
51962	252	1	2	3	2		903.482459300108
51962	252	1	3	4	2		903.482459300108
51962	252	1	4	1	99		903.482459300108
51963	252	1	1	1	1	99999999	1156.8648787866
51963	252	1	2	4	2		1156.8648787866
51964	252	1	1	2	2		1294.83381725622
51964	252	1	2	3	2		1294.83381725622
51965	252	1	1	1	1	99999999	1088.01472716031
51965	252	1	2	6	1	99999999	1088.01472716031
51966	252	1	1	1	1	99999999	1151.15961539995
51967	252	1	1	1	99		1058.89348146985
51967	252	1	2	1	99		1058.89348146985
51968	252	1	1	1	1	99999999	1167.3960078634
51969	252	1	1	1	1	9999999	1041.45139776973
51969	252	1	2	4	2		1041.45139776973
51969	252	1	3	1	99		1041.45139776973
51969	252	1	4	3	2		1041.45139776973
51970	252	1	1	1	1	737717	1004.46963508027
51970	252	1	2	1	1	737717	1004.46963508027
51971	252	1	1	1	99		1167.3960078634
51972	252	1	1	6	99		667.476446819967
51976	252	1	1	1	99		644.961702033168
51976	252	1	2	1	99		644.961702033168
51976	252	1	3	1	1	678000	644.961702033168
51981	252	1	1	1	1	600000	725.534153923103
51981	252	1	2	4	2		725.534153923103
51982	252	1	1	1	1	300000	1282.60577175337
51982	252	1	2	1	1	750000	1282.60577175337
51985	252	1	1	4	99		992.102619632106
51985	252	1	2	4	2		992.102619632106
51985	252	1	3	1	99		992.102619632106
51985	252	1	4	3	2		992.102619632106
51986	252	1	1	4	99		1417.25190356287
51987	252	1	1	1	2		1611.80765094259
51988	252	1	1	1	99		2083.92835643757
51988	252	1	2	1	99		2083.92835643757
51990	252	1	1	1	99		2030.15426199823
51990	252	1	2	2	2		2030.15426199823
51991	252	1	1	1	99		1751.57674913422
51991	252	1	2	1	99		1751.57674913422
51991	252	1	3	3	2		1751.57674913422
51991	252	1	4	3	2		1751.57674913422
51992	252	1	1	1	99		1317.04126004142
51992	252	1	2	4	2		1317.04126004142
51992	252	1	3	1	99		1317.04126004142
51993	252	1	1	1	2		2060.32651150637
51993	252	3	1	4	2		2060.32651150637
51993	252	3	2	4	2		2060.32651150637
51994	252	1	1	4	2		2426.71227099801
51994	252	1	2	6	1	780000	2426.71227099801
51995	252	1	1	4	2		1406.6627495444
51995	252	1	2	2	99		1406.6627495444
51997	252	1	1	1	2		905.013635906476
51997	252	1	2	4	2		905.013635906476
51997	252	1	3	1	1	700000	905.013635906476
51997	252	1	4	1	99		905.013635906476
51998	252	1	1	1	99		1505.0601501905
51998	252	1	2	1	99		1505.0601501905
51999	252	1	1	4	2		1598.46812083682
51999	252	1	2	1	1	800000	1598.46812083682
51999	252	1	3	1	1	2000000	1598.46812083682
51999	252	1	4	2	2		1598.46812083682
52000	252	1	1	4	99		1073.59187933905
52000	252	1	2	6	2		1073.59187933905
52000	252	1	3	3	2		1073.59187933905
52001	252	1	1	1	2		2156.13400009874
52001	252	2	1	1	99		2156.13400009874
52001	252	2	2	6	2		2156.13400009874
52001	252	3	1	1	99		2156.13400009874
52001	252	3	2	1	99		2156.13400009874
52002	252	1	1	5	2		1512.29801104759
52002	252	1	2	4	2		1512.29801104759
52004	252	1	1	1	99		1422.85162758156
52004	252	1	2	2	2		1422.85162758156
52005	252	1	1	1	99		1245.42189145096
52005	252	1	2	1	99		1245.42189145096
52006	252	1	1	1	99		1996.12010980994
52007	252	1	1	1	99		1162.11938886868
52007	252	1	2	3	2		1162.11938886868
52007	252	1	3	1	99		1162.11938886868
52007	252	1	4	1	99		1162.11938886868
52007	252	1	5	3	2		1162.11938886868
52014	252	1	1	4	2		1086.80903592363
52014	252	1	2	1	1	800000	1086.80903592363
52014	252	1	3	1	1	1800000	1086.80903592363
52014	252	1	4	1	1	2700000	1086.80903592363
52024	252	1	1	4	1	670000	1096.73576901037
52031	252	1	1	1	1	737000	2422.57745035236
52031	252	1	2	1	1	737000	2422.57745035236
52037	252	1	1	1	1	4000000	1211.28872517618
52037	252	1	2	4	2		1211.28872517618
52045	252	1	1	1	1	3300000	1058.89348146985
52045	252	1	2	1	1	3700000	1058.89348146985
52046	252	1	1	5	99		1158.67496601334
52046	252	1	2	1	99		1158.67496601334
52047	252	1	1	1	99		1011.98498569366
52047	252	1	2	4	2		1011.98498569366
52047	252	1	3	1	99		1011.98498569366
52048	252	1	1	4	99		1249.1310127167
52049	252	1	1	4	1	600000	995.748593230207
52049	252	1	2	1	99		995.748593230207
52049	252	1	3	1	99		995.748593230207
52051	252	1	1	1	1	750000	963.07561026646
52051	252	1	2	1	1	750000	963.07561026646
52052	252	1	1	4	2		1062.35695136983
52052	252	1	2	1	1	737717	1062.35695136983
52057	252	1	1	4	1	400000	764.00656562202
52057	252	1	2	1	1	700000	764.00656562202
52058	252	1	1	1	1	750000	1026.39291180475
52059	252	1	1	1	1	2500000	818.823192038862
52059	252	1	2	6	1	750000	818.823192038862
52059	252	1	3	4	2		818.823192038862
52060	252	1	1	6	2		838.122194236952
52061	252	1	1	4	2		636.972518654692
52061	252	1	3	5	2		636.972518654692
52061	252	1	4	5	2		636.972518654692
52061	252	1	5	1	1	750000	636.972518654692
52062	252	1	1	1	1	750000	964.864875163275
52062	252	1	2	1	1	750000	964.864875163275
52083	252	1	1	3	1	750000	993.994110934616
52083	252	1	2	1	1	750000	993.994110934616
52087	252	1	1	1	2		1026.39291180475
52093	252	1	1	5	1	800000	987.574066750984
52094	252	1	1	4	2		873.49919416488
52094	252	1	2	1	1	750000	873.49919416488
52116	252	1	1	6	1	750000	837.786315276042
52116	252	1	2	1	1	750000	837.786315276042
52116	252	1	3	5	1	750000	837.786315276042
52118	252	1	1	4	2		668.13002384106
52118	252	1	2	1	1	750000	668.13002384106
52118	252	1	3	3	2		668.13002384106
52119	252	1	1	1	99		963.07561026646
52119	252	1	2	4	2		963.07561026646
52120	252	1	1	4	2		934.000392337802
52120	252	1	2	1	1	750000	934.000392337802
52121	252	1	1	1	1	747000	733.51455849936
52121	252	1	2	4	2		733.51455849936
52122	252	1	1	1	1	750000	930.029795488112
52122	252	1	2	1	1	750000	930.029795488112
52123	252	1	1	4	2		835.570042901155
52123	252	1	2	1	1	750000	835.570042901155
52123	252	1	3	2	2		835.570042901155
52124	252	1	1	1	1	2000000	856.05160839064
52124	252	1	2	4	2		856.05160839064
52124	252	1	3	5	2		856.05160839064
52127	252	1	1	1	99		804.22924364554
52127	252	1	2	1	99		804.22924364554
52128	252	1	1	1	1	800000	657.705586023736
52128	252	1	2	1	1	550000	657.705586023736
52128	252	1	3	6	2		657.705586023736
52129	252	1	1	4	2		813.287632541601
52129	252	1	2	1	1	800000	813.287632541601
52133	252	1	1	1	1	1000000	639.140210964122
52133	252	1	2	1	1	2000000	639.140210964122
52135	252	1	1	1	1	16000000	1437.15523459104
52135	252	1	2	3	2		1437.15523459104
52136	252	1	1	1	1	150000	1077.55045800409
52139	252	1	1	1	1	950000	1467.47398262744
52139	252	1	2	4	2		1467.47398262744
52140	252	1	1	1	1	900000	1278.1488592812
52142	252	1	1	1	1	2735000	1308.4676073176
52144	252	1	1	1	1	735000	1537.79358817766
52145	252	1	1	5	2		965.897882557236
52145	252	1	2	1	2		965.897882557236
52146	252	1	1	1	1	500000	1426.14101273081
52146	252	1	2	1	1	600000	1426.14101273081
52150	252	1	1	6	99		529.731060606057
52150	252	1	2	1	99		529.731060606057
52151	252	1	1	1	99		1059.46212121211
52151	252	1	2	1	99		1059.46212121211
52151	252	1	3	1	99		1059.46212121211
52151	252	1	4	1	1	750000	1059.46212121211
52152	252	1	1	1	99		2791.91870143363
52152	252	1	2	1	99		2791.91870143363
52154	252	1	1	6	1	800000	1237.65653454283
52156	252	1	1	2	2		1217.7649373861
52157	252	1	1	1	99		644.961702033168
52157	252	1	2	1	99		644.961702033168
52157	252	1	3	1	1	678000	644.961702033168
52158	252	1	1	1	1	1500000	1215.14178975603
52158	252	1	2	1	99		1215.14178975603
52158	252	1	4	4	99		1215.14178975603
52160	252	1	1	6	1	1600000	529.731060606057
52160	252	1	2	4	99		529.731060606057
52167	252	1	1	1	1	740000	795.436945942925
52170	252	1	1	4	99		905.013635906476
52170	252	1	2	1	99		905.013635906476
52170	252	1	3	1	1	900000	905.013635906476
52170	252	1	4	4	2		905.013635906476
52171	252	1	1	6	1	2000000	1246.14115435296
52171	252	1	2	4	2		1246.14115435296
52171	252	1	3	1	99		1246.14115435296
52172	252	1	1	6	1	10000000	1163.93263174402
52172	252	1	2	6	1	5000000	1163.93263174402
52172	252	1	3	2	2		1163.93263174402
52173	252	1	1	1	99		1841.1982386372
52173	252	1	2	1	99		1841.1982386372
52173	252	1	3	3	2		1841.1982386372
52174	252	1	1	1	99		1251.02161546965
52174	252	1	2	1	99		1251.02161546965
52174	252	1	3	1	1	787000	1251.02161546965
52175	252	1	1	1	99		1473.42551594826
52176	252	1	1	1	99		1422.85162758156
52176	252	1	2	1	99		1422.85162758156
52177	252	1	1	1	1	4000000	629.212901147463
52177	252	1	2	4	2		629.212901147463
52179	252	1	1	1	1	600000	823.286875832522
52179	252	1	2	1	1	400000	823.286875832522
52181	252	1	1	4	1	120000	3034.06740364066
52181	252	1	2	1	1	680000	3034.06740364066
52181	252	1	3	2	1	420000	3034.06740364066
52181	252	1	4	2	1	200000	3034.06740364066
52182	252	1	1	1	1	690000	2653.80525812343
52182	252	1	2	1	1	400000	2653.80525812343
52183	252	1	1	5	1	800000	2273.07566640728
52183	252	1	2	1	1	900000	2273.07566640728
52197	252	1	1	1	1	9999	1211.28872517618
52197	252	1	2	1	1	999999	1211.28872517618
52198	252	1	1	1	99		1151.15961539995
52199	252	1	1	1	99		1303.69796295901
52199	252	1	2	1	99		1303.69796295901
52200	252	1	1	1	1	99999	1189.1450067932
52201	252	1	1	1	1	900000	1211.28872517618
52201	252	1	2	1	1	900000	1211.28872517618
52202	252	1	1	1	1	737177	995.748593230207
52202	252	1	2	4	2		995.748593230207
52202	252	1	3	1	1	900000	995.748593230207
52203	252	1	1	1	1	800000	957.906305689691
52203	252	1	2	1	1	800000	957.906305689691
52203	252	1	3	3	2		957.906305689691
52203	252	1	4	3	2		957.906305689691
52204	252	1	1	1	1	3000000	1004.612738933
52204	252	1	2	6	1	1000000	1004.612738933
52204	252	1	3	3	2		1004.612738933
52205	252	1	1	1	1	737177	1142.58167740262
52205	252	1	2	1	1	737177	1142.58167740262
52205	252	1	3	1	1	600000	1142.58167740262
52206	252	1	1	1	1	737717	1064.5987448565
52206	252	1	2	4	2		1064.5987448565
52206	252	1	3	2	2		1064.5987448565
52207	252	1	1	1	1	2300000	1243.71195703552
52207	252	1	2	1	1	1400000	1243.71195703552
52209	252	1	1	1	1	900000	1142.58167740262
52209	252	1	2	4	2		1142.58167740262
52209	252	1	3	1	1	737177	1142.58167740262
52210	252	1	1	1	1	737717	1227.66822149236
52210	252	1	2	1	1	737717	1227.66822149236
52210	252	1	3	1	1	737717	1227.66822149236
52212	252	1	1	1	1	900000	1151.15961539995
52213	252	1	1	1	1	1500000	957.906305689691
52213	252	1	2	4	2		957.906305689691
52213	252	1	3	1	1	1500000	957.906305689691
52213	252	1	4	1	1	1000000	957.906305689691
52214	252	1	1	1	1	737717	1058.89348146985
52214	252	1	2	4	2		1058.89348146985
52215	252	1	1	1	1	400000	1160.02376110275
52217	252	1	1	1	1	737000	1104.25111962376
52217	252	1	2	4	2		1104.25111962376
52218	252	1	1	1	1	800000	1211.28872517618
52218	252	1	2	2	2		1211.28872517618
52219	252	1	1	1	1	737717	1004.46963508027
52219	252	1	2	4	1	120000	1004.46963508027
52220	252	1	1	4	2		987.170655232876
52220	252	1	2	1	1	900000	987.170655232876
52220	252	1	3	1	1	1000000	987.170655232876
52220	252	1	4	1	1	1000000	987.170655232876
52220	252	1	5	2	2		987.170655232876
52221	252	1	1	1	1	800000	1211.28872517618
52221	252	1	2	1	1	800000	1211.28872517618
52222	252	1	1	1	1	737000	1058.89348146985
52222	252	1	2	1	1	737000	1058.89348146985
52223	252	1	1	1	1	737000	1151.30271925269
52223	252	1	2	1	1	737000	1151.30271925269
52224	252	1	1	1	1	737717	1151.30271925269
52224	252	1	2	1	1	737717	1151.30271925269
52225	252	1	1	4	2		1088.01472716031
52225	252	1	2	1	1	737177	1088.01472716031
52226	252	1	1	1	1	600000	1220.00976702624
52227	252	1	1	1	1	737177	966.627347539754
52227	252	1	2	1	1	800000	966.627347539754
52227	252	1	3	3	2		966.627347539754
52228	252	1	1	1	1	737177	1404.82824259191
52229	252	1	1	1	1	737000	1064.5987448565
52229	252	1	2	1	1	737000	1064.5987448565
52229	252	1	3	1	1	230000	1064.5987448565
52230	252	1	1	4	1	1000000	1096.73576901037
52231	252	1	1	1	1	300000	1240.40997086663
52231	252	1	2	1	1	1500000	1240.40997086663
52232	252	1	1	1	1	900000	1158.67496601334
52232	252	1	2	2	2		1158.67496601334
52233	252	1	1	4	1	737177	1003.26394384359
52233	252	1	2	4	1	737177	1003.26394384359
52233	252	1	3	1	1	1200000	1003.26394384359
52233	252	1	4	3	2		1003.26394384359
52234	252	1	1	1	1	800000	1058.89348146985
52234	252	1	2	1	1	800000	1058.89348146985
52235	252	1	1	1	1	737000	1058.89348146985
52235	252	1	2	2	2		1058.89348146985
52236	252	1	1	6	1	737000	1104.25111962376
52236	252	1	2	6	1	737000	1104.25111962376
52237	252	1	1	4	2		1041.10623138411
52237	252	1	2	1	1	737177	1041.10623138411
52237	252	1	3	1	1	737177	1041.10623138411
52238	252	1	1	1	1	1500000	1104.25111962376
52238	252	1	2	4	2		1104.25111962376
52239	252	1	1	6	1	15000000	1151.30271925269
52239	252	1	2	4	2		1151.30271925269
52240	252	1	1	5	1	200000	1104.25111962376
52240	252	1	2	6	1	200000	1104.25111962376
52241	252	1	1	1	1	900000	1196.66035740659
52241	252	1	2	1	1	737000	1196.66035740659
52242	252	1	1	1	1	900000	1058.89348146985
52242	252	1	2	1	1	1000000	1058.89348146985
52243	252	1	1	1	1	900000	1303.69796295901
52243	252	1	2	1	1	900000	1303.69796295901
52244	252	1	1	4	2		1240.55307471937
52244	252	1	2	1	1	800000	1240.55307471937
52244	252	1	3	1	1	600000	1240.55307471937
52245	252	1	1	1	1	900000	1088.01472716031
52245	252	1	2	4	2		1088.01472716031
52246	252	1	1	1	1	900000	1303.69796295901
52246	252	1	2	4	2		1303.69796295901
52247	252	1	1	2	2		1059.03658532259
52247	252	1	2	1	1	900000	1059.03658532259
52247	252	1	3	3	2		1059.03658532259
52248	252	1	1	1	1	737177	974.14269815314
52248	252	1	2	1	1	737177	974.14269815314
52248	252	1	3	1	1	1200000	974.14269815314
52248	252	1	4	3	2		974.14269815314
52249	252	1	1	1	1	900000	1167.3960078634
52250	252	1	1	1	1	1200000	1050.17243961979
52250	252	1	2	1	1	1000000	1050.17243961979
52250	252	1	3	1	1	1000000	1050.17243961979
52251	252	1	1	1	1	800000	1104.39422347649
52251	252	1	2	4	1	800000	1104.39422347649
52251	252	1	3	1	1	1000000	1104.39422347649
52252	252	1	1	1	1	800000	1057.68779023318
52252	252	1	2	1	1	800000	1057.68779023318
52252	252	1	3	1	1	800000	1057.68779023318
52252	252	1	4	1	1	800000	1057.68779023318
52253	252	1	1	1	1	737000	1058.89348146985
52253	252	1	2	1	1	800000	1058.89348146985
52254	252	1	1	6	1	800000	1167.3960078634
52255	252	1	1	1	1	737177	1064.5987448565
52255	252	1	2	4	1	120000	1064.5987448565
52255	252	1	3	3	2		1064.5987448565
52256	252	1	1	1	1	600000	1151.30271925269
52256	252	1	2	2	2		1151.30271925269
52257	252	1	1	6	1	737000	1104.25111962376
52257	252	1	2	4	2		1104.25111962376
52258	252	1	1	1	1	1100000	966.627347539754
52258	252	1	2	1	1	900000	966.627347539754
52258	252	1	3	3	2		966.627347539754
52259	252	1	1	1	1	737000	1151.30271925269
52259	252	1	2	1	1	737000	1151.30271925269
52260	252	1	1	1	1	737000	1160.02376110275
52261	252	1	1	1	1	900000	1142.58167740262
52261	252	1	2	1	1	737177	1142.58167740262
52261	252	1	3	2	2		1142.58167740262
52262	252	1	1	1	1	737177	1151.15961539995
52263	252	1	1	1	1	550000	1058.89348146985
52263	252	1	2	1	1	450000	1058.89348146985
52265	252	1	1	1	1	250000	1058.89348146985
52265	252	1	2	1	1	250000	1058.89348146985
52266	252	1	1	1	1	737177	1167.3960078634
52267	252	1	1	1	1	1500000	1058.89348146985
52267	252	1	2	1	1	1500000	1058.89348146985
52268	252	1	1	1	1	737000	1220.00976702624
52269	252	1	1	5	1	800000	1003.26394384359
52269	252	1	2	1	1	100000	1003.26394384359
52269	252	1	3	3	2		1003.26394384359
52269	252	1	4	1	1	800000	1003.26394384359
52270	252	1	1	4	2		1088.01472716031
52270	252	1	2	1	1	900000	1088.01472716031
52271	252	1	1	1	1	737177	1167.53911171614
52271	252	1	2	4	2		1167.53911171614
52272	252	1	1	1	1	1200000	1058.89348146985
52272	252	1	2	1	1	2200000	1058.89348146985
52273	252	1	1	2	2		1075.1298739333
52273	252	1	2	6	1	737000	1075.1298739333
52274	252	1	1	1	1	500000	1167.3960078634
52276	252	1	1	1	1	737177	1303.69796295901
52276	252	1	2	4	2		1303.69796295901
52279	252	1	1	6	1	1200000	1142.58167740262
52279	252	1	2	1	1	737177	1142.58167740262
52279	252	1	3	1	1	200000	1142.58167740262
52280	252	1	1	6	1	800000	1095.53007777369
52280	252	1	2	4	2		1095.53007777369
52280	252	1	3	1	1	1300000	1095.53007777369
52282	252	1	1	5	1	120000	1256.64636333008
52282	252	1	2	4	2		1256.64636333008
52283	252	1	1	1	1	850000	1075.1298739333
52283	252	1	2	4	2		1075.1298739333
52284	252	1	1	4	1	100000	1104.25111962376
52284	252	1	2	5	1	99999	1104.25111962376
52286	252	1	1	1	1	600000	1088.15783101304
52286	252	1	2	1	1	1200000	1088.15783101304
52286	252	1	3	1	1	737177	1088.15783101304
52287	252	1	1	1	1	600000	1312.41900480908
52288	252	1	1	1	1	2000000	1303.69796295901
52288	252	1	2	1	1	800000	1303.69796295901
52289	252	1	1	5	1	800000	1166.19031662673
52289	252	1	2	4	2		1166.19031662673
52289	252	1	3	1	1	900000	1166.19031662673
52291	252	1	1	1	1	900000	1700.8976881545
52291	252	1	2	1	1	800000	1700.8976881545
52292	252	1	1	4	2		1312.41900480908
52293	252	1	1	6	1	9999	1067.61452331992
52294	252	1	1	4	2		1058.89348146985
52294	252	1	2	1	1	9999	1058.89348146985
52295	252	1	1	5	2		1104.25111962376
52295	252	1	2	1	1	737177	1104.25111962376
52296	252	1	1	1	1	9999	1312.41900480908
52298	252	1	1	1	1	747000	912.203501150171
52298	252	1	2	4	2		912.203501150171
52298	252	1	3	3	2		912.203501150171
52299	252	1	1	1	1	800000	1456.09320666534
52299	252	1	2	1	1	700000	1456.09320666534
52300	252	1	1	1	1	9999	1160.02376110275
52301	252	1	1	4	1	737177	1088.01472716031
52301	252	1	2	1	1	737177	1088.01472716031
52302	252	1	1	1	1	800000	975.491493242551
52302	252	1	2	1	1	1000000	975.491493242551
52302	252	1	3	1	1	900000	975.491493242551
52304	252	1	1	1	1	1200000	966.627347539754
52304	252	1	2	4	2		966.627347539754
52304	252	1	3	1	1	1100000	966.627347539754
52305	252	1	1	1	1	1000000	1104.25111962376
52305	252	1	2	4	2		1104.25111962376
52306	252	1	1	4	1	737177	1196.66035740659
52306	252	1	2	4	2		1196.66035740659
52307	252	1	1	1	1	1000000	1151.30271925269
52307	252	1	2	1	1	1000000	1151.30271925269
52308	252	1	1	1	1	737000	1160.02376110275
52309	252	1	1	4	1	737177	1058.89348146985
52309	252	1	2	4	2		1058.89348146985
52331	252	1	1	6	99		620.726607751484
52331	252	1	2	4	99		620.726607751484
52331	252	1	3	4	2		620.726607751484
52335	252	1	1	4	99		1247.9543972283
52343	252	1	1	6	1	75000	687.259889367771
52343	252	1	2	4	2		687.259889367771
52343	252	1	3	1	1	500000	687.259889367771
52343	252	1	4	1	1	500000	687.259889367771
52344	252	1	1	1	1	800000	869.988214565792
52345	252	1	1	1	1	400000	1334.78663484301
52345	252	1	2	4	2		1334.78663484301
52345	252	1	3	1	1	600000	1334.78663484301
52345	252	1	4	4	2		1334.78663484301
52345	252	1	6	1	1	400000	1334.78663484301
52346	252	1	1	1	1	700000	1679.03580249306
52346	252	1	2	4	2		1679.03580249306
52350	252	1	1	1	99		1739.97642913158
52352	252	1	1	1	2		1911.07093529382
52352	252	1	2	6	2		1911.07093529382
52352	252	1	3	3	1	680000	1911.07093529382
52353	252	1	1	6	1	3500000	2439.39827179236
52354	252	1	1	1	1	1500000	2075.06425128166
52354	252	1	2	4	2		2075.06425128166
52354	252	1	3	1	1	740000	2075.06425128166
52354	252	1	4	2	1	400000	2075.06425128166
52355	252	1	1	5	1	700000	2506.03213147112
52356	252	1	1	1	99		653.762950593052
52356	252	1	2	1	1	3600000	653.762950593052
52356	252	1	3	3	2		653.762950593052
52358	252	1	1	4	2		1202.09817716479
52358	252	1	2	1	1	3000000	1202.09817716479
52359	252	1	1	1	1	1800000	1007.43354070092
52359	252	1	2	4	2		1007.43354070092
52360	252	1	1	1	1	600000	813.71628721848
52360	252	1	2	1	1	600000	813.71628721848
52360	252	1	3	1	1	300000	813.71628721848
52360	252	1	4	1	1	1100000	813.71628721848
52360	252	1	6	1	99		813.71628721848
52361	252	1	1	1	1	900000	425.711419753089
52361	252	1	2	1	1	750000	425.711419753089
52361	252	1	3	1	1	800000	425.711419753089
52361	252	1	4	1	1	1000000	425.711419753089
52362	252	1	1	6	1	1800000	621.993175574886
52362	252	1	2	4	2		621.993175574886
52362	252	1	3	1	1	2800000	621.993175574886
52362	252	1	4	1	1	1000000	621.993175574886
52363	252	1	1	1	1	2000000	951.963435342127
52363	252	1	2	1	1	800000	951.963435342127
52364	252	1	1	1	99		951.963435342127
52364	252	1	2	1	1	1000000	951.963435342127
52365	252	1	1	4	99		563.874253880317
52365	252	1	2	3	2		563.874253880317
52367	252	1	1	1	99		2014.86708140184
52367	252	1	2	1	99		2014.86708140184
52368	252	1	1	4	99		650.129139248542
52368	252	1	2	4	2		650.129139248542
52369	252	1	1	4	2		2489.34449593667
52369	252	1	2	1	99		2489.34449593667
52369	252	1	3	1	1	1200000	2489.34449593667
52370	252	1	1	6	1	3000000	768.996254992108
52370	252	1	2	4	2		768.996254992108
52372	252	1	1	1	2		1210.0830339395
52372	252	1	2	4	2		1210.0830339395
52372	252	1	4	5	1	766000	1210.0830339395
52372	252	1	5	5	2		1210.0830339395
52373	252	1	1	2	2		1119.02259124608
52373	252	1	2	2	2		1119.02259124608
52373	252	1	3	3	2		1119.02259124608
52375	252	1	1	1	1	5000000	957.906305689691
52375	252	1	2	4	2		957.906305689691
52375	252	1	3	3	2		957.906305689691
52375	252	1	4	3	2		957.906305689691
52376	252	1	1	1	1	4000000	1303.69796295901
52376	252	1	2	4	1	3500000	1303.69796295901
52377	252	1	1	1	1	8000000	975.348389389818
52377	252	1	2	3	1	2000000	975.348389389818
52378	252	1	1	1	99		957.906305689691
52378	252	1	2	1	99		957.906305689691
52378	252	1	3	3	2		957.906305689691
52378	252	1	4	3	2		957.906305689691
52379	252	1	1	1	99		1050.17243961979
52379	252	1	2	3	2		1050.17243961979
52379	252	1	3	1	1	99999	1050.17243961979
52380	252	1	1	1	99		957.906305689691
52380	252	1	2	1	1	5000000	957.906305689691
52380	252	1	3	1	1	1000000	957.906305689691
52380	252	1	4	3	2		957.906305689691
52381	252	1	1	1	2		1211.28872517618
52381	252	1	2	1	99		1211.28872517618
52382	252	1	1	1	1	800000	1167.3960078634
52383	252	1	1	1	2		1151.30271925269
52383	252	1	2	1	99		1151.30271925269
52384	252	1	1	1	1	750000	1067.61452331992
52385	252	1	1	1	99		1058.89348146985
52385	252	1	2	4	1	735000	1058.89348146985
52386	252	1	1	1	1	1000000	1167.53911171614
52386	252	1	2	2	2		1167.53911171614
52387	252	1	1	1	1	1500000	1303.69796295901
52387	252	1	2	1	1	1600000	1303.69796295901
52388	252	1	1	1	1	960000	1303.69796295901
