DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P606	P203	P203S1	FEX_P
24708	252	1	2	1	1	2000000	769.990031220831
24708	252	1	3	3	2		769.990031220831
24709	252	1	1	1	1	2000000	615.801018348422
24709	252	1	2	4	2		615.801018348422
24711	252	1	1	1	1	280000	491.876669303909
24712	252	1	1	1	1	400000	290.707861658497
24712	252	1	2	4	2		290.707861658497
24712	252	1	3	3	2		290.707861658497
24713	252	1	1	1	1	800000	423.999913297018
24713	252	1	3	4	2		423.999913297018
24714	252	1	1	1	1	1300000	552.781665125167
24714	252	1	2	4	2		552.781665125167
24714	252	1	3	1	1	1056000	552.781665125167
24716	252	1	1	1	1	5000000	606.164655471756
24716	252	1	2	3	2		606.164655471756
24716	252	1	3	4	2		606.164655471756
24716	252	1	4	1	1	2000000	606.164655471756
24717	252	1	1	4	1	80000	358.315957382729
24717	252	1	2	2	2		358.315957382729
24718	252	1	1	4	2		889.056977481709
24718	252	1	2	2	2		889.056977481709
24718	252	1	3	2	2		889.056977481709
24718	252	1	4	2	2		889.056977481709
24719	252	1	1	1	1	644000	641.208279392682
24719	252	1	2	4	2		641.208279392682
24720	252	1	1	1	1	1500000	646.065682176318
24720	252	1	2	1	1	3000000	646.065682176318
24721	252	1	1	1	1	644000	419.411170796041
24721	252	1	2	4	2		419.411170796041
24722	252	1	1	1	1	1500000	349.313049504347
24722	252	1	2	4	2		349.313049504347
24722	252	1	3	5	2		349.313049504347
24722	252	1	4	4	2		349.313049504347
24723	252	1	1	1	1	644000	573.409966076397
24723	252	1	2	1	1	400000	573.409966076397
24723	252	1	3	2	2		573.409966076397
24723	252	1	4	3	2		573.409966076397
24723	252	1	5	4	2		573.409966076397
24725	252	1	1	3	2		578.188926169428
24725	252	1	2	1	1	500000	578.188926169428
24725	252	1	3	4	2		578.188926169428
24732	252	1	1	1	1	500000	459.12197990855
24732	252	1	2	1	1	300000	459.12197990855
24735	252	1	1	1	99		802.299844406562
24735	252	1	2	1	1	680000	802.299844406562
24736	252	1	1	1	1	120000	706.365140998386
24736	252	1	2	4	1	120000	706.365140998386
24737	252	1	1	1	1	200000	1022.65343102177
24737	252	1	2	1	1	250000	1022.65343102177
24737	252	1	3	2	2		1022.65343102177
24737	252	1	5	1	1	250000	1022.65343102177
24737	252	1	6	1	1	300000	1022.65343102177
24737	252	1	7	4	2		1022.65343102177
24738	252	1	1	4	2		590.770428071592
24739	252	1	1	1	1	80000	390.123038005233
24739	252	1	2	3	2		390.123038005233
24740	252	1	1	4	2		494.219666078253
24740	252	1	2	1	1	100000	494.219666078253
24741	252	1	1	1	1	250000	616.556969221411
24742	252	1	1	1	1	200000	1080.30685792238
24743	252	1	1	4	2		853.872926706199
24743	252	1	2	5	2		853.872926706199
24744	252	1	1	4	2		703.239390212209
24745	252	1	1	1	1	400000	378.294701986753
24745	252	1	2	1	1	644000	378.294701986753
24745	252	1	3	3	2		378.294701986753
24746	252	1	1	5	1	400000	520.006207228072
24746	252	1	2	4	2		520.006207228072
24747	252	1	1	1	1	200000	591.503188810947
24747	252	1	2	4	2		591.503188810947
24747	252	1	3	1	1	600000	591.503188810947
24747	252	1	4	3	2		591.503188810947
24748	252	1	1	6	2		378.294701986753
24748	252	1	2	4	2		378.294701986753
24748	252	1	3	4	1	200000	378.294701986753
24748	252	1	4	3	2		378.294701986753
24748	252	1	5	2	2		378.294701986753
24748	252	1	6	3	2		378.294701986753
24748	252	1	7	3	2		378.294701986753
24749	252	1	1	1	1	600000	378.294701986753
24749	252	1	2	4	2		378.294701986753
24750	252	1	1	4	1	500000	774.736371795083
24750	252	1	2	1	1	600000	774.736371795083
24750	252	1	3	4	2		774.736371795083
24751	252	1	1	4	2		547.569679839551
24752	252	1	1	1	1	700000	564.983886921774
24753	252	1	1	1	1	500000	390.123038005233
24753	252	1	2	3	2		390.123038005233
24754	252	1	1	1	1	600000	641.541346033895
24754	252	1	2	4	2		641.541346033895
24754	252	1	6	1	1	710000	641.541346033895
24755	252	1	1	6	1	1300000	385.999624975739
24755	252	1	2	4	2		385.999624975739
24755	252	1	3	4	1	400000	385.999624975739
24756	252	1	1	4	1	100000	662.168751383751
24756	252	1	3	2	2		662.168751383751
24757	252	1	1	1	1	500000	569.92285627845
24758	252	1	1	1	1	300000	663.134312316719
24758	252	1	2	4	2		663.134312316719
24759	252	1	1	1	1	900000	662.168751383751
24759	252	1	2	1	1	500000	662.168751383751
24760	252	1	1	4	1	200000	613.860930846174
24760	252	1	2	1	1	500000	613.860930846174
24761	252	1	1	4	2		670.130585968716
24761	252	1	2	1	1	1500000	670.130585968716
24762	252	1	1	1	1	3000000	359.878319934644
24762	252	1	2	1	1	370000	359.878319934644
24762	252	1	3	1	1	652000	359.878319934644
24762	252	1	4	3	2		359.878319934644
24763	252	1	1	1	1	150000	655.172477731755
24763	252	1	2	3	1	50000	655.172477731755
24764	252	1	1	1	1	700000	561.961021693486
24765	252	1	1	4	2		670.130585968716
24765	252	1	2	1	1	400000	670.130585968716
24766	252	1	1	1	1	4000000	577.309856326389
24766	252	1	2	3	2		577.309856326389
24766	252	1	5	3	1	2200000	577.309856326389
24767	252	1	1	1	1	1000000	662.168751383751
24767	252	1	2	1	1	1300000	662.168751383751
24768	252	1	1	1	1	650000	655.172477731755
24768	252	1	2	1	1	700000	655.172477731755
24769	252	1	1	1	1	320000	709.901737384302
24769	252	1	2	4	2		709.901737384302
24769	252	1	3	3	2		709.901737384302
24769	252	1	4	3	2		709.901737384302
24770	252	1	1	1	1	400000	613.860930846174
24770	252	1	2	4	2		613.860930846174
24771	252	1	1	1	1	50000	805.710410314906
24771	252	1	2	1	1	600000	805.710410314906
24771	252	1	3	4	2		805.710410314906
24771	252	1	4	1	1	650000	805.710410314906
24771	252	1	5	1	1	70000	805.710410314906
24772	252	1	1	1	1	2000000	471.824080966069
24772	252	1	2	4	2		471.824080966069
24773	252	1	1	4	2		663.134312316719
24773	252	1	2	1	1	700000	663.134312316719
24774	252	1	1	1	1	800000	669.165025035748
24774	252	1	2	1	1	500000	669.165025035748
24775	252	1	1	1	1	600000	714.643495073465
24776	252	1	1	1	1	120000	663.134312316719
24776	252	1	2	4	2		663.134312316719
24777	252	1	1	4	1	60000	569.92285627845
24778	252	1	1	1	1	600000	670.130585968716
24778	252	1	2	4	2		670.130585968716
24779	252	1	1	1	1	50000	563.892143559422
24780	252	1	1	2	1	70000	662.168751383751
24780	252	1	2	1	1	450000	662.168751383751
24781	252	1	1	1	1	450000	714.643495073465
24782	252	1	2	1	1	70000	830.77489393366
24782	252	1	1	1	1	700000	830.77489393366
24783	252	1	1	2	1	250000	686.054255138645
24783	252	1	2	4	2		686.054255138645
24784	252	1	1	1	1	400000	670.130585968716
24784	252	1	2	4	2		670.130585968716
24785	252	1	1	4	1	200000	461.178457466194
24785	252	1	2	1	1	400000	461.178457466194
24786	252	1	1	1	1	600000	676.161298687744
24786	252	1	2	1	1	200000	676.161298687744
24787	252	1	1	1	1	1200000	670.130585968716
24787	252	1	2	1	1	1500000	670.130585968716
24788	252	1	1	1	1	1200000	547.968474389493
24789	252	1	1	1	1	1500000	707.647221421469
24790	252	1	1	1	1	300000	422.550699495524
24790	252	1	2	4	2		422.550699495524
24791	252	1	1	1	1	600000	484.09840028812
24791	252	1	6	4	2		484.09840028812
24792	252	1	1	4	2		575.953568997479
24793	252	1	1	1	1	300000	476.136565703156
24793	252	1	2	1	1	300000	476.136565703156
24794	252	1	1	1	1	500000	509.340716418822
24795	252	1	1	1	1	560000	429.546973147521
24795	252	1	2	4	2		429.546973147521
24796	252	1	1	1	1	600000	509.340716418822
24797	252	1	1	4	1	150000	506.656927503912
24798	252	1	1	1	1	500000	609.694007694037
24798	252	1	2	4	2		609.694007694037
24798	252	1	3	3	2		609.694007694037
24799	252	1	1	1	1	100000	509.340716418822
24800	252	1	1	1	1	1000000	671.096146901684
24800	252	1	2	1	1	2000000	671.096146901684
24801	252	1	1	1	1	670000	547.968474389493
24802	252	1	1	1	1	500000	575.378734460453
24802	252	2	1	4	2		575.378734460453
24802	252	2	2	1	1	800000	575.378734460453
24803	252	1	1	4	1	540000	506.656927503912
24804	252	1	1	1	1	1500000	547.968474389493
24805	252	1	1	4	1	150000	617.202470608126
24806	252	1	1	1	1	3000000	620.471825192961
24807	252	1	1	1	1	700000	620.471825192961
24808	252	1	1	4	1	500000	626.901467522316
24809	252	1	1	1	1	926000	676.050390308694
24810	252	1	1	1	1	200000	572.893089619566
24810	252	1	2	1	1	600000	572.893089619566
24810	252	1	3	1	1	200000	572.893089619566
24810	252	1	4	1	1	1000000	572.893089619566
24811	252	1	1	2	2		556.547817266375
24811	252	1	2	1	1	550000	556.547817266375
24812	252	1	1	4	1	120000	617.202470608126
24813	252	1	1	1	1	2150000	442.29865356221
24813	252	1	2	4	2		442.29865356221
24813	252	1	3	1	1	50000	442.29865356221
24814	252	1	1	1	1	2000000	816.343823280239
24814	252	1	2	4	2		816.343823280239
24815	252	1	1	1	1	9999999	556.547817266375
24815	252	1	2	1	1	999999	556.547817266375
24816	252	1	1	6	2		506.222661488797
24816	252	1	2	1	1	2200000	506.222661488797
24817	252	1	1	1	1	999999	824.866587203228
24817	252	1	2	1	1	999999	824.866587203228
24818	252	1	1	1	1	1500000	572.893089619566
24818	252	1	2	4	2		572.893089619566
24818	252	1	3	1	1	700000	572.893089619566
24818	252	1	4	1	1	1200000	572.893089619566
24819	252	1	1	1	1	4000000	506.222661488797
24819	252	1	2	6	1	4000000	506.222661488797
24820	252	1	1	1	1	4000000	874.49148748802
24820	252	1	2	4	1	1800000	874.49148748802
24820	252	1	3	1	1	4000000	874.49148748802
24820	252	1	5	4	1	300000	874.49148748802
24821	252	1	1	1	1	700000	816.343823280239
24821	252	1	2	4	1	120000	816.343823280239
24822	252	1	1	1	1	700000	506.222661488797
24822	252	1	2	1	1	1000000	506.222661488797
24823	252	1	1	1	99		807.82105935725
24823	252	1	2	1	99		807.82105935725
24824	252	1	1	1	1	4600000	862.046070369646
24825	252	1	1	1	1	2000000	816.343823280239
24825	252	1	2	4	2		816.343823280239
24826	252	1	1	1	1	650000	1041.8529385004
24826	252	1	2	4	2		1041.8529385004
24826	252	1	4	2	2		1041.8529385004
24826	252	1	6	1	1	400000	1041.8529385004
24827	252	1	1	1	1	350000	1250.01303590233
24827	252	1	2	1	1	300000	1250.01303590233
24827	252	1	3	1	1	100000	1250.01303590233
24828	252	1	1	1	1	650000	946.71817803078
24828	252	1	2	1	1	100000	946.71817803078
24829	252	1	1	1	1	450000	662.715571654333
24829	252	1	2	4	2		662.715571654333
24830	252	1	1	1	1	200000	761.152998551785
24831	252	1	1	1	1	650000	1048.85349311236
24831	252	1	2	1	1	280000	1048.85349311236
24832	252	1	1	4	2		961.892888876565
24832	252	1	2	1	1	530000	961.892888876565
24833	252	1	1	1	1	900000	1056.44084853525
24833	252	1	2	1	1	800000	1056.44084853525
24834	252	1	1	1	1	660000	1060.33031577402
24835	252	1	1	4	2		1009.16686870591
24835	252	1	2	3	2		1009.16686870591
24836	252	1	1	1	2		808.007325915945
24837	252	1	1	1	1	700000	760.733346086601
24838	252	1	1	1	1	500000	1028.78699486403
24838	252	1	2	1	1	800000	1028.78699486403
24838	252	1	3	1	1	500000	1028.78699486403
24839	252	1	1	1	1	900000	881.017315604017
24839	252	1	2	4	2		881.017315604017
24839	252	1	3	1	1	710000	881.017315604017
24840	252	1	1	6	1	800000	636.390487192648
24840	252	1	2	4	2		636.390487192648
24840	252	1	3	1	1	1000000	636.390487192648
24840	252	1	4	2	2		636.390487192648
24840	252	1	5	1	1	400000	636.390487192648
24841	252	1	1	4	2		745.5246074138
24841	252	1	2	1	1	720000	745.5246074138
24841	252	1	3	4	2		745.5246074138
24842	252	1	1	1	1	750000	612.515357065399
24842	252	1	2	4	2		612.515357065399
24842	252	1	3	4	2		612.515357065399
24842	252	1	5	2	2		612.515357065399
24843	252	1	10	1	1	600000	859.092801219326
24843	252	1	11	4	1		859.092801219326
24843	252	1	1	1	1	1200000	859.092801219326
24843	252	1	2	4	2	700000	859.092801219326
24843	252	1	7	1	1	150000	859.092801219326
24844	252	1	1	4	2		859.608227349845
24844	252	1	2	1	1	800000	859.608227349845
24844	252	1	3	1	1	700000	859.608227349845
24844	252	1	4	1	1	700000	859.608227349845
24844	252	1	7	4	2		859.608227349845
24844	252	1	8	1	1	730000	859.608227349845
24845	252	1	5	1	1	500000	709.35417499573
24845	252	1	6	3	2		709.35417499573
24845	252	1	8	1	99	400000	709.35417499573
24845	252	1	9	1	99		709.35417499573
24845	252	1	1	1	1	600000	709.35417499573
24845	252	1	2	4	2		709.35417499573
24845	252	1	3	1	1		709.35417499573
24845	252	1	4	4	2		709.35417499573
24846	252	1	1	6	1	1500000	717.970866049586
24846	252	1	2	4	2		717.970866049586
24846	252	1	3	1	1	3200000	717.970866049586
24846	252	1	4	1	1	3000000	717.970866049586
24847	252	1	1	1	1	200000	640.698832719577
24847	252	1	2	2	2		640.698832719577
24847	252	1	3	1	1	650000	640.698832719577
24848	252	1	1	6	1	400000	717.970866049586
24848	252	1	2	4	2		717.970866049586
24848	252	1	3	1	1	5000000	717.970866049586
24848	252	1	4	1	1	5000000	717.970866049586
24849	252	1	1	6	1	645000	651.007772078077
24849	252	1	2	1	1	2000000	651.007772078077
24849	252	1	3	1	1	1000000	651.007772078077
24850	252	1	1	6	2		614.855670881031
24850	252	1	2	1	1	300000	614.855670881031
24851	252	1	1	1	1	600000	762.625350141044
24851	252	1	2	1	1	600000	762.625350141044
24852	252	1	1	4	2		687.819358684113
24852	252	1	2	1	1	900000	687.819358684113
24852	252	1	3	5	2		687.819358684113
24852	252	1	4	1	1	700000	687.819358684113
24852	252	1	5	1	1	1300000	687.819358684113
24853	252	1	1	1	1	800000	762.625350141044
24853	252	1	2	4	2		762.625350141044
24854	252	1	1	1	1	300000	803.745282274007
24854	252	1	2	1	1	900000	803.745282274007
24855	252	1	1	1	1	1000000	687.207040362885
24855	252	1	4	1	1	700000	687.207040362885
24856	252	1	1	1	1	2000000	799.436936747079
24856	252	1	2	1	1	2000000	799.436936747079
24856	252	1	3	2	2		799.436936747079
24856	252	1	4	3	2		799.436936747079
24857	252	1	1	1	1	900000	863.916572876773
24857	252	1	2	1	1	1500000	863.916572876773
24857	252	1	5	1	1	644000	863.916572876773
24857	252	1	6	2	2		863.916572876773
24858	252	1	1	1	1	1500000	683.013002995402
24858	252	1	2	4	1	3500000	683.013002995402
24858	252	1	3	1	1	1100000	683.013002995402
24859	252	1	1	6	1	1000000	681.044971284106
24859	252	1	2	1	1	750000	681.044971284106
24859	252	1	3	3	2		681.044971284106
24860	252	1	1	4	2		863.916572876773
24860	252	1	2	1	1	500000	863.916572876773
24860	252	1	3	1	1	600000	863.916572876773
24860	252	1	4	4	2		863.916572876773
24861	252	1	1	1	1	180000	822.814056712546
24863	252	1	1	1	1	400000	822.814056712546
24864	252	1	1	6	1	650000	640.698832719577
24864	252	1	2	4	2		640.698832719577
24864	252	1	3	1	1	800000	640.698832719577
24865	252	1	1	5	1	75000	822.814056712546
24866	252	1	1	1	1	800000	868.224918403701
24866	252	1	2	4	2		868.224918403701
24867	252	1	1	6	1	600000	674.2705838841
24868	252	1	1	1	1	2000000	803.745282274007
24868	252	1	2	3	2		803.745282274007
24869	252	1	1	4	2		714.437229343379
24869	252	1	2	4	2		714.437229343379
24869	252	1	3	1	1	670000	714.437229343379
24870	252	1	1	4	2		792.662549347073
24870	252	1	2	1	1	1500000	792.662549347073
24871	252	1	1	1	1	1200000	857.142185476767
24871	252	1	2	4	2		857.142185476767
24872	252	1	1	1	1	160000	803.745282274007
24872	252	1	2	1	1	600000	803.745282274007
24873	252	1	1	5	2		737.039640488125
24873	252	1	2	1	1	1400000	737.039640488125
24873	252	1	3	1	1	2450000	737.039640488125
24874	252	1	1	4	1	75000	640.698832719577
24874	252	1	2	1	1	100000	640.698832719577
24874	252	1	3	4	2		640.698832719577
24875	252	1	1	1	1	1300000	803.745282274007
24875	252	1	2	4	1	300000	803.745282274007
24876	252	1	4	1	1		633.810137160126
24876	252	1	1	4	2	644600	633.810137160126
24877	252	1	1	4	2		822.814056712546
24878	252	1	1	1	1	300000	986.101457736155
24878	252	1	2	4	2		986.101457736155
24879	252	1	1	6	2		997.184190663089
24879	252	1	2	4	2		997.184190663089
24880	252	1	1	1	1	800000	720.455239143688
24880	252	1	2	4	2		720.455239143688
24881	252	1	1	1	1	220000	685.353316811034
24882	252	1	1	1	1	600000	803.745282274007
24882	252	1	2	4	2		803.745282274007
24883	252	1	1	1	1	950000	1015.99459766371
24883	252	1	2	3	2		1015.99459766371
24884	252	1	1	1	1	644500	784.934875273382
24884	252	1	2	1	1	644500	784.934875273382
24886	252	1	1	4	1	100000	685.353316811034
24887	252	1	1	1	1	900000	726.473248943998
24888	252	1	1	1	1	1200000	857.142185476767
24888	252	1	2	4	2		857.142185476767
24889	252	1	1	1	1	800000	696.676085954859
24889	252	1	2	4	2		696.676085954859
24889	252	1	3	1	1	1350000	696.676085954859
24889	252	1	4	1	1	1000000	696.676085954859
24889	252	1	5	1	1	400000	696.676085954859
24889	252	1	6	4	2		696.676085954859
24890	252	1	1	1	1	700000	715.390516017063
24891	252	1	1	1	1	850000	792.662549347073
24891	252	1	2	1	1	800000	792.662549347073
24892	252	1	1	1	1	644000	874.24292820401
24893	252	1	1	1	1	1000000	857.142185476767
24893	252	1	2	1	1	1300000	857.142185476767
24894	252	1	1	6	1	1200000	865.740545309599
24894	252	1	2	1	1	1000000	865.740545309599
24894	252	1	3	1	1	300000	865.740545309599
24894	252	1	4	4	1	600000	865.740545309599
24895	252	1	1	6	1	2000000	717.970866049586
24895	252	1	2	4	2		717.970866049586
24895	252	1	3	1	1	2000000	717.970866049586
24895	252	1	4	2	2		717.970866049586
24896	252	1	1	6	1	1700000	788.468511979589
24896	252	1	2	4	2		788.468511979589
24896	252	1	3	1	2		788.468511979589
24897	252	1	3	1	1	4000000	846.930138308974
24897	252	1	4	1	1		846.930138308974
24897	252	1	1	6	1	1300000	846.930138308974
24897	252	1	2	4	2	6000000	846.930138308974
24898	252	1	1	1	1	1500000	369.974345133042
24899	252	1	1	1	1	700000	457.830716472396
24899	252	1	2	1	1	1100000	457.830716472396
24900	252	1	1	4	2		486.844662226214
24900	252	1	2	1	1	644500	486.844662226214
24900	252	1	3	4	2		486.844662226214
24901	252	1	1	1	1	644000	296.916985742611
24901	252	1	2	4	1	300000	296.916985742611
24901	252	1	3	1	1	450000	296.916985742611
24901	252	1	4	1	1	644000	296.916985742611
24901	252	1	8	1	1	800000	296.916985742611
24902	252	1	8	1	1	150000	473.499997999531
24902	252	1	9	1	1		473.499997999531
24902	252	1	10	1	1		473.499997999531
24902	252	1	11	4	2	400000	473.499997999531
24902	252	1	14	2	1	300000	473.499997999531
24902	252	1	15	1	1	644000	473.499997999531
24902	252	1	16	4	2		473.499997999531
24902	252	1	1	4	1	250000	473.499997999531
24902	252	1	4	4	2	900000	473.499997999531
24902	252	1	5	2	2		473.499997999531
24903	252	1	1	4	2		587.118575791839
24903	252	1	2	1	1	550000	587.118575791839
24903	252	1	3	1	1	350000	587.118575791839
24903	252	1	4	1	1	280000	587.118575791839
24904	252	1	1	1	1	800000	406.926146095911
24904	252	1	2	4	2		406.926146095911
24904	252	1	3	1	1	800000	406.926146095911
24905	252	1	1	6	1	1500000	327.622889378041
24905	252	1	2	4	1	2000000	327.622889378041
24905	252	1	3	1	1	1300000	327.622889378041
24905	252	1	4	1	1	700000	327.622889378041
24906	252	1	1	1	1	500000	369.974345133042
24907	252	1	1	1	1	250000	290.117445758757
24907	252	1	2	1	1	600000	290.117445758757
24907	252	1	3	4	1	600000	290.117445758757
24908	252	1	1	1	1	1500000	484.683184064738
24908	252	1	2	1	1	1000000	484.683184064738
24908	252	1	3	4	1	300000	484.683184064738
24908	252	1	4	1	1	1800000	484.683184064738
24909	252	1	1	1	1	1200000	520.112793321468
24909	252	1	2	1	1	1400000	520.112793321468
24909	252	1	3	2	2		520.112793321468
24910	252	1	1	4	1	1200000	280.571755044645
24910	252	1	2	4	1	2000000	280.571755044645
24911	252	1	1	1	1	2000000	343.893867647401
24912	252	1	1	1	1	2200000	345.41605935354
24912	252	1	2	1	1	1500000	345.41605935354
24912	252	1	3	1	1	800000	345.41605935354
24912	252	1	4	3	1	300000	345.41605935354
24913	252	1	1	4	1	5000000	342.081841787016
24914	252	1	1	1	1	644000	457.178794344469
24914	252	1	2	4	1	200000	457.178794344469
24915	252	1	1	1	1	4000000	343.893867647401
24916	252	1	1	1	1	600000	317.911669633271
24916	252	1	2	1	1	300000	317.911669633271
24917	252	1	1	1	1	700000	390.945001980797
24917	252	1	2	4	2		390.945001980797
24917	252	1	5	1	1	200000	390.945001980797
24918	252	1	1	1	1	1200000	457.178794344469
24918	252	1	2	1	1	600000	457.178794344469
24919	252	1	1	4	2		352.953165264244
24919	252	1	2	1	1	300000	352.953165264244
24919	252	1	3	5	1	1300000	352.953165264244
24920	252	1	1	1	1	800000	447.731383101869
24920	252	1	2	3	2		447.731383101869
24921	252	1	1	1	1	800000	484.03126193681
24921	252	1	2	1	1	800000	484.03126193681
24921	252	1	3	3	2		484.03126193681
24921	252	1	4	3	2		484.03126193681
24922	252	1	1	1	1	700000	363.150778106283
24922	252	1	2	4	2		363.150778106283
24922	252	1	5	4	1	600000	363.150778106283
24922	252	1	6	4	1	600000	363.150778106283
24923	252	1	1	1	1	300000	477.785364609371
24924	252	1	1	1	1	1200000	345.41605935354
24924	252	1	2	1	1	900000	345.41605935354
24924	252	1	3	1	1	800000	345.41605935354
24924	252	1	4	3	2		345.41605935354
24925	252	1	1	1	1	250000	215.958433858624
24925	252	1	2	4	1	200000	215.958433858624
24925	252	1	3	4	1	200000	215.958433858624
24925	252	1	4	3	2		215.958433858624
24925	252	1	5	1	1	1500000	215.958433858624
24925	252	1	6	4	2		215.958433858624
24925	252	1	8	1	1	350000	215.958433858624
24926	252	1	1	4	2		479.30755631551
24926	252	1	2	1	1	1200000	479.30755631551
24926	252	1	3	1	1	800000	479.30755631551
24926	252	1	4	1	1	1800000	479.30755631551
24927	252	1	1	6	1	1200000	280.571755044645
24927	252	1	2	1	99		280.571755044645
24928	252	1	1	1	1	2000000	292.193280121311
24928	252	1	2	4	1	250000	292.193280121311
24928	252	1	3	1	1	1500000	292.193280121311
24928	252	1	4	1	1	1300000	292.193280121311
24928	252	1	5	1	1	1500000	292.193280121311
24929	252	1	1	1	1	1000000	326.970967250114
24929	252	1	2	1	1	400000	326.970967250114
24929	252	1	3	1	1	600000	326.970967250114
24929	252	1	4	1	1	2000000	326.970967250114
24930	252	1	1	4	1	1300000	419.186957627915
24930	252	1	2	1	1	700000	419.186957627915
24931	252	1	1	1	1	2000000	479.30755631551
24931	252	1	2	3	2		479.30755631551
24931	252	1	3	1	1	400000	479.30755631551
24931	252	1	4	3	2		479.30755631551
24932	252	1	1	1	1	1500000	451.803166595242
24932	252	1	2	1	99		451.803166595242
24933	252	1	1	1	1	800000	447.731383101869
24933	252	1	2	4	2		447.731383101869
24934	252	1	1	1	1	800000	447.731383101869
24934	252	1	2	3	2		447.731383101869
24935	252	1	1	1	1	2000000	278.410276883168
24935	252	1	2	4	1	600000	278.410276883168
24935	252	1	3	3	2		278.410276883168
24936	252	1	1	1	1	800000	369.974345133042
24937	252	1	1	1	1	600000	453.107010851096
24937	252	1	2	1	1	600000	453.107010851096
24938	252	1	1	1	1	1400000	447.079460973942
24938	252	1	2	4	2		447.079460973942
24939	252	1	1	1	1	1500000	352.313878808906
24939	252	1	2	1	1	800000	352.313878808906
24939	252	1	3	1	1	700000	352.313878808906
24939	252	1	4	3	2		352.313878808906
24939	252	1	5	1	1	1700000	352.313878808906
24939	252	1	6	1	1	800000	352.313878808906
24939	252	1	8	1	1	600000	352.313878808906
24941	252	1	1	4	2		1581.29037711995
24941	252	1	2	2	2		1581.29037711995
24941	252	1	3	6	2		1581.29037711995
24942	252	1	1	3	1	2000000	1164.91143798063
24944	252	1	1	1	1	655000	1011.72164816297
24944	252	1	2	4	2		1011.72164816297
24945	252	1	1	1	1	600000	921.914467144693
24945	252	1	2	4	2		921.914467144693
24946	252	1	1	1	1	150000	1342.0534362187
24946	252	1	2	3	2		1342.0534362187
24947	252	1	1	1	1	1200000	1010.06895685981
24947	252	1	2	4	2		1010.06895685981
24948	252	1	1	1	1	1200000	1185.46222656809
24948	252	1	2	4	2		1185.46222656809
24948	252	1	3	4	2		1185.46222656809
24948	252	1	4	1	1	600000	1185.46222656809
24949	252	1	1	1	1	650000	1285.17374149936
24950	252	1	1	1	1	680000	891.459344644244
24950	252	1	2	4	2		891.459344644244
24951	252	1	1	1	1	700000	1101.52882918125
24951	252	1	2	4	99		1101.52882918125
24952	252	1	1	1	1	750000	1415.57938667099
24952	252	1	2	4	1	300000	1415.57938667099
24952	252	1	3	3	2		1415.57938667099
24953	252	1	1	1	1	1200000	1131.98395168169
24953	252	1	2	4	2		1131.98395168169
24955	252	1	11	1	1	780000	904.219553015463
24955	252	1	12	4	2		904.219553015463
24955	252	1	14	3	2		904.219553015463
24955	252	1	1	1	1	646000	904.219553015463
24955	252	1	2	4	2		904.219553015463
24955	252	1	3	4	2	773000	904.219553015463
24955	252	1	4	1	1		904.219553015463
24955	252	1	9	4	2		904.219553015463
24957	252	1	1	1	1	600000	907.74057521023
24958	252	1	1	4	1	500000	1221.79113269997
24958	252	1	2	1	1	700000	1221.79113269997
24959	252	1	1	1	1	250000	1131.98395168169
24959	252	1	2	4	2		1131.98395168169
24960	252	1	1	5	1	400000	1087.9840676954
24961	252	1	1	4	1	150000	817.933394191953
24962	252	1	1	1	1	650000	1342.0534362187
24962	252	1	2	4	2		1342.0534362187
24963	252	1	1	4	2		980.242964807977
24963	252	1	2	4	99		980.242964807977
24964	252	1	1	1	1	530000	938.195697710678
24965	252	1	1	1	1	100000	1148.26518224768
24967	252	1	1	1	99		954.84195344363
24968	252	1	1	1	1	125000	697.671090673228
24969	252	1	1	1	1	150000	1342.0534362187
24969	252	1	2	4	2		1342.0534362187
24970	252	1	1	2	2		1285.17374149936
24971	252	1	1	4	1	100000	1193.71386917792
24972	252	1	1	1	1	600000	1285.17374149936
24975	252	1	1	4	2		478.645857405628
24975	252	1	2	3	2		478.645857405628
24975	252	1	3	1	1	1200000	478.645857405628
24975	252	1	4	1	1	1000000	478.645857405628
24975	252	1	5	1	1	1800000	478.645857405628
24976	252	1	1	1	1	1200000	367.911021321496
24976	252	1	2	1	1	1500000	367.911021321496
24976	252	1	3	5	2		367.911021321496
24977	252	1	1	4	1	576000	428.173392929357
24977	252	1	2	5	1	400000	428.173392929357
24978	252	1	1	4	2		489.561672266219
24978	252	1	4	4	1	150000	489.561672266219
24979	252	1	1	5	2		568.856302416327
24979	252	1	2	4	2		568.856302416327
24979	252	1	3	1	1	645000	568.856302416327
24980	252	1	1	1	1	300000	719.348082739363
24980	252	1	2	1	1	1200000	719.348082739363
24980	252	1	3	1	1	400000	719.348082739363
24980	252	1	4	1	1	450000	719.348082739363
24981	252	1	1	1	1	1200000	584.991860739892
24981	252	1	2	1	1	1100000	584.991860739892
24981	252	1	5	4	1	75000	584.991860739892
24982	252	1	1	1	1	500000	516.118285844718
24983	252	1	1	1	1	645000	632.816584140578
24983	252	1	3	5	1	75000	632.816584140578
24984	252	1	1	6	1	2000000	563.327825300122
24985	252	1	1	1	1	600000	579.643582473446
24985	252	1	2	4	1	200000	579.643582473446
24985	252	1	4	4	2		579.643582473446
24986	252	1	1	1	99		719.348082739363
24986	252	1	2	1	1	1000000	719.348082739363
24986	252	1	3	1	1	500000	719.348082739363
